,Unnamed: 0,gaia_id,koi_disposition,koi_score,pl_hostname,pl_orbper,pl_orbsmax,source,designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,mean_varpi_factor_al,rv_nb_transits,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,source_id,distance,r_lo,r_hi,ext_B_V,ext_bp_rp,ext_G,bp_rp0,G0,M_G0
10,10,Gaia DR2 2052965337812644352,CONFIRMED,1.0,KIC 4055304,0.571038347,0.0126,DR25,Gaia DR2 2052965337812644352,291.0499339899215,0.017717805308808083,39.141674041147965,0.022416992785657525,2.303473521071266,0.02284205095332707,100.84355,3.673661497848857,0.03622494746701446,5.643104763076414,0.046178434749696004,-0.20000362,-0.054058105,-0.30049148,0.21256918,0.31930864,0.17369214,-0.3940639,-0.062293768,0.11966272,-0.14617717,174.0,0.0,174.0,0.0,-4.7110389999999995,95.88436999999999,0.0,0.0,12.0,0.008580039,0.0,14.128210000000001,1.1497507,0.5070772,0.6426735,,,b'NOT_AVAILABLE',71.50233427555287,10.923460877821169,2.0529653378126444e+18,428.79763670354,424.606588620054,433.07073736051,0.02899593099216848,0.03882555159851359,0.07944885091854163,1.1109251484014864,14.048761149081459,5.9669480845036755
11,11,Gaia DR2 2099735057762220288,CONFIRMED,1.0,KIC 4144576,0.8131663570000001,0.0165,DR25,Gaia DR2 2099735057762220288,287.94559852868895,0.01568371295309362,39.230528096842434,0.018792647213533718,1.9908514026985902,0.019777067362451262,100.66464,-2.5392558625576167,0.03339695519174945,-6.434589593730786,0.03265018396830153,-0.22408882,-0.2624031,-0.2077147,0.12593874,0.33301690000000006,0.029922169,-0.34484276,-0.12043684,-0.21070424,-0.10680799,209.0,0.0,208.0,1.0,-3.1495118,145.38803000000001,0.0,0.0,15.0,-0.15285726,0.0,14.134908,1.0870056000000001,0.47481155,0.61219406,,,b'NOT_AVAILABLE',70.53189878647969,13.136205985819707,2.0997350577622203e+18,495.155649424235,490.317030292129,500.088977385429,0.03112577846364486,0.04167741736282046,0.08528463299038692,1.0453281826371796,14.049623367009612,5.661199307751701
12,12,Gaia DR2 2076454445237794432,CANDIDATE,1.0,KIC 4665571,0.766691517,0.015,DR25,Gaia DR2 2076454445237794432,294.66467890841784,0.02155887938552263,39.78384614536333,0.028650282818414693,1.9703387881105137,0.03246695495141298,60.687515000000005,-5.399380865709994,0.04670667199749262,4.723782057699784,0.0467933283189782,-0.08440735,-0.045229245,-0.006306073000000001,-0.08580895,0.53529376,-0.2211612,-0.10120249,-0.26677528,-0.07149958,-0.06973875,192.0,0.0,191.0,1.0,-0.6553738,173.00777,0.0,0.0,13.0,-0.16350046,0.0,14.904735999999998,1.2624559,0.56635475,0.6961012,,,b'NOT_AVAILABLE',73.37625317948009,8.734754824868673,2.0764544452377943e+18,500.394732562741,492.332327922295,508.72070924152604,0.03896993030317074,0.05218073667594562,0.10677760903068784,1.2102751633240543,14.79795839096931,6.408172352916427
13,13,Gaia DR2 2076312127203498624,CANDIDATE,,KIC 4764969,0.602277579,0.0139,DR25,Gaia DR2 2076312127203498624,296.32205293174746,0.01854415701397308,39.85604417628696,0.021828499956986158,1.6381498743006604,0.023573369157710567,69.49155,-0.3993407972645208,0.03932476723244602,0.2575192664170975,0.040532248073157584,0.145297,0.20458528,-0.22716995,-0.064884365,0.32998773,-0.12543777,-0.2575034,-0.24446496,-0.079144605,0.057114955,247.0,247.0,246.0,1.0,3.8992465,336.30893,0.0,0.0,16.0,0.09403412,0.0,12.336167,0.68259907,0.26271343,0.41988564,,,b'NOT_AVAILABLE',74.05729023759496,7.6525228323147925,2.0763121272034985e+18,600.0331794161099,591.599056023813,608.706836555996,0.056352620549228315,0.07545615891541671,0.1544061803048856,0.6071429110845833,12.181760819695114,3.445290671090744
14,14,Gaia DR2 2076328963475704576,CONFIRMED,1.0,KIC 4852528,0.986785834,0.0162,DR25,Gaia DR2 2076328963475704576,296.11257590306,0.016787262508343875,39.978745121355075,0.022394920979497173,2.6780149183519466,0.021045896949349597,127.24641399999999,-1.379623132299677,0.03650410591271151,-7.184573748288491,0.04592428932217701,-0.01809694,0.21576838,-0.15521197,-0.12585928,0.05659059,-0.11055299,-0.35418066,-0.18864359,-0.063580684,-0.113120876,227.0,0.0,227.0,0.0,-2.0464544,181.02774,0.0,0.0,15.0,0.058573164000000004,0.0,14.755510999999998,1.4733171,0.68465424,0.7886629,,,b'NOT_AVAILABLE',74.08668753108059,7.852571577412755,2.0763289634757048e+18,369.45140759955495,366.579172149942,372.368192807634,0.034275227453120394,0.045894529559728205,0.09391412322154989,1.4274225704402719,14.661596876778448,6.917724372261022
15,15,Gaia DR2 2101116353607053824,CANDIDATE,0.045,KIC 5008501,0.968026356,0.0207,DR25,Gaia DR2 2101116353607053824,291.0197168247497,0.016982519068609408,40.17758942393415,0.019886669136708703,0.6935490457212601,0.021201330691783482,32.712524,-2.0463373138984453,0.035773424196037136,3.768079771593386,0.03910997454155359,0.049608099999999995,0.20559926,-0.26209405,-0.048835974000000004,0.25622106,-0.054186675999999996,-0.26491857,-0.14145902,-0.16496789999999997,-0.068838656,212.0,9.0,211.0,1.0,-2.4826431,159.04346,0.0,0.0,15.0,-0.041121427,0.0,14.443079999999998,0.7354803000000001,0.28761864,0.44786167,,,b'NOT_AVAILABLE',72.4400187197148,11.40028870039562,2.1011163536070536e+18,1384.9790824296201,1345.1689631210302,1427.1707082787,0.06914477370528582,0.09258485199137771,0.18945667995248316,0.6428954480086224,14.253623320047515,3.73586392886045
16,16,Gaia DR2 2073706250289150976,CANDIDATE,1.0,KIC 5033823,0.7417682940000001,0.0186,DR25,Gaia DR2 2073706250289150976,297.2732559336545,0.01459173426077954,40.13671506916018,0.020388490650247528,1.3202138882517125,0.02109157777442119,62.594364,1.1687764413706705,0.030433628699504858,-8.1667131074101,0.037988980625077835,-0.0428709,0.03880580000000001,-0.23420084,0.0024502808,0.32136390000000004,-0.10983075,-0.47816733,-0.35516190000000003,0.05708486,-0.086863324,192.0,0.0,192.0,0.0,-4.440565,113.12102,0.0,0.0,13.0,-0.040592395,0.0,13.447059,0.8336725,0.33781528,0.49585724,,,b'NOT_AVAILABLE',74.66477338756145,7.155662603312676,2.0737062502891512e+18,741.474805517159,729.9682863055881,753.34318453824,0.0715022955752913,0.09574157377531504,0.19591628987629817,0.737930926224685,13.251142710123702,4.096577006123145
17,17,Gaia DR2 2073569356783775488,CANDIDATE,0.9990000000000001,KIC 5040077,0.8963822690000001,0.0171,DR25,Gaia DR2 2073569356783775488,298.53965146515543,0.015613988033534759,40.18359260378515,0.019345464666684367,1.2347587162460456,0.020050980234355517,61.580967,-0.8831065729549055,0.032680543717839516,-14.215053195551233,0.037150819167817616,0.05436994,0.09515586,-0.07000358400000001,-0.054241896,0.21944098,-0.09126668,-0.28348902,-0.15124428,0.011716098000000001,0.041001607,238.0,0.0,236.0,2.0,-2.8117712000000004,175.12589,0.0,0.0,16.0,0.04104829,0.0,14.59246,0.9622097,0.4014454,0.5607643,,,b'NOT_AVAILABLE',75.19386337418234,6.341523436489974,2.0735693567837755e+18,791.6184903148891,779.152974186542,804.4819789667999,0.08543891910753228,0.11440271268498571,0.23410263835463846,0.8478069873150142,14.358357361645362,5.099880351333132
18,18,Gaia DR2 2101125974333636992,CANDIDATE,1.0,KIC 5095635,0.7544577290000001,0.0158,DR25,Gaia DR2 2101125974333636992,290.6846710954307,0.017054270002613687,40.25538676411894,0.018760594319951703,1.1823999282351796,0.021035368965491488,56.210087,-4.508285203847118,0.037032733080324134,-14.859403355516665,0.0368108733459083,0.14053787,0.21880747,-0.12002955400000001,-0.048310122999999996,0.33962998,-0.016039163000000002,-0.20784275,-0.012436134,-0.1516424,0.00438409,213.0,0.0,213.0,0.0,-2.4860644,160.7407,0.0,0.0,15.0,0.00921477,0.0,14.467351,0.9064827,0.37615395,0.53032875,,,b'NOT_AVAILABLE',72.3973535036368,11.664411945318053,2.1011259743336369e+18,825.808165560674,811.598478376644,840.5149961177341,0.04357588159193948,0.058348105451606964,0.11939791556191419,0.848134594548393,14.347953084438087,4.882955135761357
19,19,Gaia DR2 2100699398178903808,CANDIDATE,1.0,KIC 5171707,0.813998812,0.0168,DR25,Gaia DR2 2100699398178903808,286.74858248407327,0.025448234254129502,40.365441916704384,0.02735820373417173,0.70884860682436,0.030590288424863388,23.172342,1.9064321068308847,0.056846749479814176,-1.8179948500657799,0.05547484615910247,-0.01920006,-0.020760931,-0.012327119,-0.051492088,0.2857289,-0.061388895,-0.18362656,-0.037239622,-0.16075353,-0.05687423,212.0,0.0,212.0,0.0,-1.7764534,172.32692,0.0,0.0,17.0,0.06615888,0.0,15.534945,1.050786,0.44545555,0.60533047,,,b'NOT_AVAILABLE',71.2145029599606,14.437847229270096,2.100699398178904e+18,1356.32655194029,1301.91369543793,1415.3870201771301,0.10561417636244828,0.14141738214931826,0.2893828432331083,0.9093686178506817,15.245562156766892,4.873123681283008
20,20,Gaia DR2 2101307290671768704,CONFIRMED,0.0,KIC 5175986,0.8683863540000001,0.0163,DR25,Gaia DR2 2101307290671768704,288.43359768100237,0.028094709903890454,40.380851856283606,0.031790740461138924,1.5166366103279914,0.035329840095827576,42.92792,2.818054628373332,0.058749289059123126,-7.102246849243972,0.061960251605429575,0.0040328256,-0.007964125,-0.045649155999999996,-0.02494881,0.2691315,-0.10441508,-0.14955079999999998,-0.26943603,-0.018297952,0.10034383,234.0,0.0,231.0,3.0,0.21359970000000003,229.8967,0.0,0.0,16.0,0.016153896,0.0,15.904549,1.3780117,0.6317291,0.7462826,,,b'NOT_AVAILABLE',71.7668325930577,13.271421363232,2.1013072906717688e+18,647.4242234635959,632.832486674029,662.691968330812,0.035741259130703217,0.047857545976011606,0.09793105001812683,1.3301541540239885,15.806617949981872,6.8486042772177065
21,21,Gaia DR2 2073725663541396992,CANDIDATE,0.9690000000000001,KIC 5208962,0.876850385,0.0197,DR25,Gaia DR2 2073725663541396992,297.1919473246945,0.021060022599087503,40.387899920301095,0.0252517735519173,0.7665824441828665,0.02627942328671299,29.170444,-2.8371615903278617,0.04477534107164512,-11.42266406818985,0.046922843370490866,-0.15240096,-0.06615349,-0.26603594,0.12361524,0.35459596,0.08822756,-0.40151426,-0.08365553,-0.07796169,-0.16413978,202.0,0.0,202.0,0.0,-0.115372375,194.05803,0.0,0.0,15.0,-0.023966783999999998,0.0,14.873204000000001,0.8566046,0.34554195,0.5110626,,,b'NOT_AVAILABLE',74.8538869132709,7.333843393216448,2.0737256635413967e+18,1258.9036736411,1218.25581150691,1302.30486452306,0.1254114354270764,0.16792591203685528,0.34362733307018933,0.6886786879631448,14.529576666929811,4.373241495634549
22,22,Gaia DR2 2073583104995090304,CANDIDATE,,KIC 5215508,0.8867443000000002,,DR25,Gaia DR2 2073583104995090304,298.4999888913892,0.037597129610166036,40.333695886027954,0.03886314318192436,2.4207326190199563,0.04293822368633058,56.3771,7.256168625448258,0.06800644989363283,5.0050137587819705,0.07068581406930012,0.30176017,0.44999480000000003,-0.08551169,-0.13049978,0.31412104,-0.1727246,-0.46851745,-0.20028229,-0.06688233,0.20700845,132.0,132.0,130.0,2.0,4.146971,201.78372,0.0,0.0,11.0,0.27824962,0.0,11.200876,0.6366625,0.25008774,0.38657475,,,b'NOT_AVAILABLE',75.30868628131488,6.4436326130661525,2.0735831049950904e+18,408.435846302886,401.340624223358,415.78180719593104,0.04088243858691409,0.05474158526787796,0.1120178817281446,0.581920914732122,11.088858118271855,3.145256745653782
23,23,Gaia DR2 2103579397088495616,CONFIRMED,0.146,KIC 5340878,0.539915033,0.0121,DR25,Gaia DR2 2103579397088495616,283.58754586033297,0.014624856730795522,40.574901810492356,0.014987820218898794,2.114422842608481,0.01685584785763717,125.4415,-11.441688621850373,0.031674671171566714,-8.623993706629083,0.030518694693713686,-0.06875923,-0.17628844,-0.00762737,0.054781433,0.24081214,0.0043261196,-0.22179629,-0.10521153,-0.062459435,0.062139492000000005,239.0,0.0,239.0,0.0,-4.487026999999999,149.23988,0.0,0.0,17.0,0.07483835,0.0,14.312222,1.0803432,0.46765327,0.61269,,,b'NOT_AVAILABLE',70.45589963278766,16.73831949390687,2.103579397088496e+18,466.585897855286,462.917258454521,470.312095566987,0.029117645928479183,0.03898852789823363,0.07978234984403297,1.0413546721017664,14.232439650155968,5.967563957546144
24,24,Gaia DR2 2076565908231148928,CONFIRMED,0.992,KIC 5371777,0.991659646,0.0205,DR25,Gaia DR2 2076565908231148928,294.44182357602625,0.02048942913863536,40.571611429066635,0.025277121146794597,0.6331579392080406,0.02728247391484773,23.207497,-3.4014516305323,0.04202293010182288,-8.86013532014437,0.04562551067643926,0.17668921,0.22496971,-0.16859019,-0.18149799,0.4183396,-0.24686256,-0.19989511,-0.28203288,-0.18810192,0.056854565,211.0,0.0,210.0,1.0,-1.6097587,173.50471000000002,0.0,0.0,15.0,0.06267516,0.0,14.965105,0.8765907,0.35698605,0.5196047,,,b'NOT_AVAILABLE',73.99889417005245,9.255680501379342,2.0765659082311488e+18,1513.14014032533,1452.66372272751,1578.7678157988698,0.1046336742518105,0.14010448982317425,0.2866962674499608,0.7364862101768257,14.67840873255004,4.065709238431644
25,25,Gaia DR2 2100628067363183616,CANDIDATE,,KIC 5436161,0.644322147,0.0124,DR25,Gaia DR2 2100628067363183616,287.7592895726292,0.017482619228730196,40.657014625446294,0.0195614234402572,1.1603166340395608,0.02105427084872761,55.11075,19.942352365745087,0.03832869294189509,-8.723681358432263,0.04572845574110468,-0.030711874,0.0015895319,-0.022114642,-0.10808896,0.054657564000000006,-0.10861765599999999,-0.028102204,-0.11011238400000001,-0.16976972,-0.014480419,240.0,0.0,239.0,1.0,-2.7275145,179.25671,0.0,0.0,16.0,0.021172797,0.0,14.982982000000002,1.1275558,0.48359585,0.6439600000000001,,,b'NOT_AVAILABLE',71.80917861038611,13.852222890625837,2.100628067363184e+18,841.0985426084129,826.3502598566789,856.3729474938701,0.05089207557439049,0.06814448919410886,0.13944428707382994,1.0594113108058913,14.843537712926171,5.358747597681301
26,26,Gaia DR2 2101190364483914496,CANDIDATE,,KIC 5444276,0.7089654609999999,0.0164,DR25,Gaia DR2 2101190364483914496,290.48554008563264,0.021334746541231558,40.63070654724718,0.024397740313313588,1.555961931073415,0.02699629998784576,57.63612,0.9979137541214418,0.04844069615074655,-1.3099325255298364,0.045405547339692785,-0.089446895,-0.09131080000000001,-0.066448316,-0.033589583,0.44063252,-0.078934535,-0.3625576,-0.08691362,-0.2677015,-0.1548693,226.0,199.0,216.0,10.0,10.564078,509.71497,0.0,0.5369342150523485,15.0,-0.05804158,7.0,12.699866,0.6547116999999999,0.25197220000000004,0.40273952,-4.849798642229752,11.726865379611848,b'NOT_AVAILABLE',72.67566569792616,11.963779713651354,2.1011903644839145e+18,631.1904656205461,620.532908169431,642.21368724031,0.03401621090530897,0.04554770640220871,0.09320441788054659,0.6091639935977912,12.606661582119454,3.699063849687562
28,28,Gaia DR2 2103628462794226304,CONFIRMED,1.0,KIC 5513012,0.679336747,0.0148,DR25,Gaia DR2 2103628462794226304,283.9200236462642,0.015484143263340027,40.74004189952526,0.01735599610540577,1.728219155857582,0.020462454250181138,84.45806,-2.4084043662043944,0.033021707371746034,-13.026328707456406,0.031629471932574565,-0.13940321,-0.11523417400000001,-0.042535975999999996,0.0005027192,0.3233357,-0.15033083,-0.20864694,-0.41328624,0.023059344,0.046789765,213.0,0.0,212.0,1.0,-2.4956644,159.69835,0.0,0.0,14.0,-0.06204021,0.0,14.12226,0.9606447,0.40444565,0.5561991,,,b'NOT_AVAILABLE',70.71354134494312,16.565232072801418,2.1036284627942264e+18,569.185069172663,562.581892544885,575.942249422418,0.03177300625474556,0.0425440553751043,0.08705803713800284,0.9181006446248957,14.035201962861997,5.345992504120872
29,29,Gaia DR2 2103829913941569664,CANDIDATE,1.0,KIC 5773121,0.524175803,0.0123,DR25,Gaia DR2 2103829913941569664,285.33149025985733,0.019635030197208164,41.06384347677306,0.024894047972365458,1.3726143861259936,0.0252177411060944,54.430504000000006,-8.98736294703122,0.043735147021912085,-13.246351998074436,0.04231713198224212,-0.1486006,-0.18825953,-0.31433642,0.04698653,0.48441032,0.017543299999999998,-0.3009618,-0.010055136,-0.13521735,-0.01044317,239.0,0.0,239.0,0.0,-1.1061715,210.25494,0.0,0.0,15.0,-0.02805937,0.0,15.033107999999999,1.1165247,0.48358154,0.63294315,,,b'NOT_AVAILABLE',71.4448824408057,15.699560785614713,2.1038299139415693e+18,713.7331566412211,701.016365685957,726.9111954492611,0.04311597462861873,0.05773229002772048,0.11813777048241532,1.0587924099722796,14.914970229517584,5.765428637611995
30,30,Gaia DR2 2101414149458832256,CANDIDATE,0.885,KIC 5785279,0.909127736,0.0177,DR25,Gaia DR2 2101414149458832256,290.01238862037513,0.02077295695754678,41.089938476775366,0.022890424377772847,1.2849161211978768,0.0236336463788608,54.368088,-7.138025231986992,0.04412494571303705,-11.699340060925673,0.04532875019337048,0.0075368388,0.13077219,-0.23822874,-0.22263995,0.18833038,-0.24454243,-0.21259270000000002,-0.19029868,-0.1760557,0.029670151000000002,228.0,0.0,226.0,2.0,-1.57724,188.87022,0.0,0.0,17.0,0.0451804,0.0,15.175010999999998,1.0813065,0.4640112,0.61729527,,,b'NOT_AVAILABLE',72.94275374898999,12.484172778940273,2.1014141494588324e+18,761.393249523176,747.830062571447,775.4482940318429,0.03760157764276941,0.05034851246366824,0.1030283227411882,1.0309579875363317,15.07198267725881,5.766965889695406
31,31,Gaia DR2 2076863875880496256,CANDIDATE,0.997,KIC 5897826,0.875197345,0.0189,DR25,Gaia DR2 2076863875880496256,297.4758669640258,0.012603706935758786,41.11427402089057,0.014069177116365305,1.0509405390291864,0.015889018828677562,66.14256999999999,4.696073142223343,0.02716423560511659,-2.6540008997269657,0.02689834415071101,0.027450396000000002,0.108457334,-0.19800794,-0.075512156,0.34276995,-0.11356417,-0.30553672,-0.20161854,-0.23023656,-0.10503422,227.0,0.0,224.0,3.0,0.14531714,221.3832,0.0,0.0,16.0,-0.05075075,0.0,13.087585,0.8911724,0.36762238,0.52355003,,,b'NOT_AVAILABLE',75.59776559373705,7.506332143370379,2.076863875880496e+18,926.290018069731,912.750405069969,940.2299506857249,0.08901889668262691,0.11919630265803743,0.24391177691039775,0.7719760973419625,12.843673223089603,3.253850079940632
32,32,Gaia DR2 2103845032226500352,CANDIDATE,1.0,KIC 5942808,0.626281766,0.0133,DR25,Gaia DR2 2103845032226500352,285.2166766928304,0.023103934602438782,41.282444913588535,0.028139127715314686,1.3484177095010366,0.028139038441763763,47.919823,-2.0086352092963526,0.052280687139206666,-1.7121650189431072,0.055333457264438266,-0.013535986000000002,-0.1326684,-0.18478912,-0.06770167,0.2366848,-0.10200891,-0.26719826,-0.07384015,-0.04515747,0.1009364,234.0,0.0,233.0,1.0,-0.7180899000000001,212.37051,0.0,0.0,17.0,0.085486084,0.0,15.606994,1.3100108999999998,0.5885515,0.7214594,,,b'NOT_AVAILABLE',71.62045252230753,15.862994612935376,2.1038450322265004e+18,726.34610308358,711.68487367736,741.6126744242731,0.04372744454562043,0.05855104824658575,0.11981319805499999,1.251459851753414,15.487180801945,6.301275945795325
33,33,Gaia DR2 2102202018257966720,CANDIDATE,,KIC 5951140,0.52740121,0.0097,DR25,Gaia DR2 2102202018257966720,288.8885042149372,0.020049574729583332,41.24682566176009,0.02179311681552945,4.9800250523369565,0.023657086569686403,210.5088,2.810085671796006,0.04209341180417636,19.84766710716901,0.044534781894671215,-0.024913072999999997,-0.076007344,-0.19922656,0.0031633434999999996,0.26352268,-0.03238775,-0.22564499999999998,-0.11425410000000001,-0.06701902,0.05725754,232.0,0.0,231.0,1.0,6.362121599999999,389.08099999999996,0.159661957227249,5.369565535888486,16.0,0.14136554,0.0,14.356376999999998,2.1450996,1.1038208,1.0412788,,,b'NOT_AVAILABLE',72.72321968708025,13.31759154231107,2.1022020182579663e+18,199.647606053815,198.701982904043,200.602111016538,0.02044198973901582,0.027371824260542185,0.05601105188490336,2.117727775739458,14.300365948115095,7.85505646501041
34,34,Gaia DR2 2076692386427776768,CANDIDATE,0.998,KIC 5972334,0.708621057,0.0149,DR25,Gaia DR2 2076692386427776768,295.28723175634036,0.021230619809501618,41.22200333457403,0.027723321567508917,1.1183162883174835,0.027166013113362742,41.166008000000005,5.3516740791107855,0.04648150145014258,10.157100098871645,0.04949265945521402,0.038366392,-0.033519115,-0.18514232,-0.12262954599999999,0.37111428,-0.17278588,-0.32884896,-0.118903026,-0.1849626,-0.050177407,200.0,0.0,199.0,1.0,-3.6513648,130.08722,0.0,0.0,15.0,0.0016775025,0.0,15.0646715,1.0314198,0.40919876,0.622221,,,b'NOT_AVAILABLE',74.88507172838223,8.999143970180421,2.0766923864277768e+18,872.3434656770199,851.987341353644,893.677720819983,0.06237245513068426,0.08351671741998623,0.1709005270580749,0.9479030825800139,14.893770972941924,5.36123393841536
35,35,Gaia DR2 2076790552200353536,CONFIRMED,1.0,KIC 5980208,0.7891608840000001,0.0142,DR25,Gaia DR2 2076790552200353536,297.07379282893095,0.019805799970555243,41.22446132969848,0.02188808151052719,3.1042372438636616,0.025258043613351742,122.90093999999999,4.160089283142292,0.04163152605632766,-2.9056863362373435,0.04096033059839199,0.053650647,0.07875493,-0.041558787,-0.09479784,0.23307925,-0.14430505,-0.2529401,-0.31527558,-0.18846263,0.050390355,230.0,0.0,230.0,0.0,-2.0677435,183.34294,0.0,0.0,15.0,-0.043896683,0.0,15.031839999999999,1.6397828999999997,0.7850323,0.85475063,,,b'NOT_AVAILABLE',75.54374729166743,7.8239528689870115,2.0767905522003533e+18,319.19700611513696,316.624627191632,321.810768028479,0.03335733138184717,0.04466546672029336,0.09139908798626124,1.5951174332797065,14.940440912013738,7.511545953676922
36,36,Gaia DR2 2102218614011929472,CANDIDATE,0.0,KIC 6114140,0.933745798,0.0195,DR25,Gaia DR2 2102218614011929472,288.7708673539575,0.021079814268007303,41.41251578393523,0.023601390012518784,0.5719124625115329,0.025601092134328155,22.339378,-2.9741075617750563,0.045132037283849166,-10.301585704294009,0.04843443947603924,0.039698727,0.13213362,-0.15041481,-0.052898727,0.20270713,-0.08983089,-0.23095596,-0.2179458,-0.076275855,0.07074939999999999,256.0,0.0,253.0,3.0,-2.220334,201.18416000000002,0.0,0.0,16.0,0.06206966,0.0,15.433739000000001,0.8128109,0.32392216,0.48888874,,,b'NOT_AVAILABLE',72.8405281202926,13.46670035510571,2.1022186140119296e+18,1664.74951772975,1596.25010009095,1739.2595906832098,0.054667991697882445,0.0732004408834646,0.14979029725219792,0.7396104591165354,15.283948702747804,4.326994511242532
37,37,Gaia DR2 2077413734773457536,CONFIRMED,1.0,KIC 6129524,0.88184263,0.0171,DR25,Gaia DR2 2077413734773457536,293.6704404213773,0.03722953489373392,41.41021053843821,0.05041176411877536,1.0033123583379535,0.046045743666049084,21.78947,-1.5605135190119148,0.08271329535773024,-10.173389683388788,0.0984346250509229,0.0743835,0.006408117,-0.23685063,-0.11723903,0.21890300000000001,-0.11709343,-0.34211996,-0.00502879,-0.07454349,-0.03148952,185.0,0.0,183.0,2.0,3.1845779999999997,244.27688999999998,0.21043469313463406,3.193343914045634,16.0,0.020312511999999998,0.0,15.852623000000001,1.1491985,0.49451065,0.6546879,,,b'NOT_AVAILABLE',74.47827929522532,10.160651248859356,2.0774137347734572e+18,971.324821683665,929.384928135176,1017.15225071606,0.05213868280668469,0.0698136962781508,0.14285999089031606,1.0793848037218492,15.709763009109686,5.91580056480189
39,39,Gaia DR2 2103743018162573952,CONFIRMED,0.975,KIC 6265792,0.935115863,0.0193,DR25,Gaia DR2 2103743018162573952,284.04227006686,0.013186096125683349,41.699034827442496,0.016798718559292786,1.2988631036431226,0.018782224129082467,69.15385,-7.207094647846905,0.027956173779338667,-19.944097679013343,0.028419012404962408,-0.0040466194,-0.07568651400000001,-0.039742045,-0.04950697,0.5022067,-0.24459720000000001,-0.2513655,-0.37989452,-0.100815654,0.12699209,212.0,0.0,210.0,2.0,-4.518826,125.95638000000001,0.0,7.018240897946197e-16,14.0,0.019803135,0.0,13.574205,0.8721304,0.35917187,0.5129585,,,b'NOT_AVAILABLE',71.6792078939914,16.834707007037565,2.1037430181625736e+18,753.2602212450361,742.671223010589,764.149947741455,0.048818130012649535,0.06536747608693773,0.13376167623465973,0.8067629239130623,13.44044332376534,4.189479832622844
40,40,Gaia DR2 2077479121354236160,CONFIRMED,0.998,KIC 6294819,0.6756504040000001,0.0153,DR25,Gaia DR2 2077479121354236160,294.7669795325301,0.03611426375560474,41.644643379310324,0.04251893674589263,0.5860217357096961,0.047131338128095016,12.433803,0.08044360227878787,0.07052670526472593,-3.8574236489549905,0.08146250778084965,0.18500522,0.2602,-0.16077009,-0.22361694,0.25098842,-0.23324339999999996,-0.30384659999999997,-0.37565142,-0.19555916,0.08554229,177.0,0.0,176.0,1.0,1.4434687,198.37063999999998,0.07086552923042408,0.33840582027844673,13.0,0.15591764,0.0,15.872867999999999,0.9821663,0.41718864,0.56497765,,,b'NOT_AVAILABLE',75.07596271305894,9.542526891419204,2.077479121354236e+18,1635.82497374639,1515.96056530733,1775.8085555629398,0.10056541211033118,0.13465708681573346,0.27554922918230745,0.8475092131842665,15.597318770817692,4.804183829125783
41,41,Gaia DR2 2075389018477664384,CONFIRMED,1.0,KIC 6310636,0.921030497,0.0192,DR25,Gaia DR2 2075389018477664384,298.48110221391005,0.01634852071851463,41.61526030563427,0.018842895933589576,0.7343551662314901,0.01990405771153645,36.894745,-3.1845365136827386,0.03665007654053641,-17.8994483730047,0.0442193639897785,0.106494196,0.082367875,-0.09877554,-0.047428085999999994,0.19781615,-0.06637072599999999,-0.1581588,-0.035593756000000004,0.09680112,0.15819065,217.0,0.0,217.0,0.0,-3.791119,142.61333,0.0,0.0,15.0,0.038977355,0.0,14.5037565,0.99620914,0.41874886,0.5774603,,,b'NOT_AVAILABLE',76.415337766891,7.103165403251376,2.0753890184776645e+18,1311.2258132807,1277.60826305666,1346.62646293959,0.21414154884568282,0.2867355339043693,0.5867478438371709,0.7094736060956308,13.917008656162828,3.9153690483507706
42,42,Gaia DR2 2101711155037463040,CONFIRMED,1.0,KIC 6362874,0.974868896,0.0187,DR25,Gaia DR2 2101711155037463040,291.4332780694074,0.010714850208302226,41.7033162343024,0.012557566530756164,2.4794186546839048,0.013311514682552964,186.2612,-4.867161396677017,0.022739246474956037,-25.48868364759561,0.02393506960512928,-0.006430457,-0.029856062000000003,-0.08257466,-0.033825144,0.33531898,-0.09908639999999999,-0.21866381,-0.184145,-0.016048493,0.04200995,256.0,0.0,256.0,0.0,-6.7284336,127.98816000000001,0.0,0.0,16.0,0.029355265,0.0,13.467326000000002,0.98873806,0.41991234,0.5688257,,,b'NOT_AVAILABLE',73.97974749864103,11.788140779281418,2.1017111550374633e+18,398.67607880827103,396.55553608046796,400.819014153293,0.025603387665883277,0.03428293608461771,0.07015328220452019,0.9544551239153822,13.397172717795481,5.464225109538987
