,gaia_id,koi_disposition,koi_score,pl_hostname,pl_orbper,pl_orbsmax,source,designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,mean_varpi_factor_al,rv_nb_transits,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,source_id,distance,r_lo,r_hi,petigura_radial_velocity,ra_prop,dec_prop,LAMOST_radial_velocity,gaia_rv,rv_source,ext_B_V,ext_bp_rp,ext_G,bp_rp0,G0,M_G0,gal_U,gal_V,gal_W,gal_u,gal_v,gal_w
10,Gaia DR2 2052965337812644352,CONFIRMED,1.0,KIC 4055304,0.571038347,0.0126,DR25,Gaia DR2 2052965337812644352,291.0499339899215,0.01771780530880808,39.14167404114796,0.022416992785657525,2.303473521071266,0.02284205095332707,100.84355,3.673661497848857,0.03622494746701446,5.643104763076414,0.046178434749696,-0.20000362,-0.054058105,-0.30049148,0.21256918,0.31930864,0.17369214,-0.3940639,-0.062293768,0.11966272,-0.14617717,174.0,0.0,174.0,0.0,-4.711039,95.88437,0.0,0.0,12.0,0.008580039,0.0,14.12821,1.1497507,0.5070772,0.6426735,-14.1,,b'NOT_AVAILABLE',71.50233427555287,10.923460877821169,2.0529653378126444e+18,428.79763670354,424.606588620054,433.07073736051,-14.1,291.04991359615724,39.14164974444512,,,Petigura,0.02899593099216848,0.03882555159851359,0.07944885091854163,1.1109251579351778,14.048761216830481,5.966948152252696,-6.240591563778037,3.7729081349532207,2.954758432686633,135.23812940870752,404.23902606956,82.26598148287803
11,Gaia DR2 2099735057762220288,CONFIRMED,1.0,KIC 4144576,0.8131663570000001,0.0165,DR25,Gaia DR2 2099735057762220288,287.94559852868895,0.01568371295309362,39.23052809684243,0.01879264721353372,1.99085140269859,0.019777067362451262,100.66464,-2.539255862557617,0.03339695519174945,-6.434589593730786,0.032650183968301535,-0.22408882,-0.2624031,-0.2077147,0.12593874,0.3330169,0.029922169,-0.34484276,-0.12043684,-0.21070424,-0.10680799,209.0,0.0,208.0,1.0,-3.1495118,145.38803,0.0,0.0,15.0,-0.15285726,0.0,14.134908,1.0870056,0.47481155,0.61219406,-10.5,,b'NOT_AVAILABLE',70.53189878647969,13.136205985819709,2.0997350577622203e+18,495.155649424235,490.317030292129,500.088977385429,-10.5,287.9456126428173,39.23055580132455,-14.38,,Petigura,0.03112577846364486,0.04167741736282046,0.08528463299038692,1.0453281978715545,14.049623089482758,5.66119807655053,23.26520307068628,-2.703541307070485,4.047383971876201,163.02611699112103,461.18752697308526,114.15554690239244
12,Gaia DR2 2076454445237794432,CANDIDATE,1.0,KIC 4665571,0.766691517,0.015,DR25,Gaia DR2 2076454445237794432,294.66467890841784,0.02155887938552263,39.783846145363334,0.028650282818414693,1.9703387881105137,0.03246695495141298,60.687515,-5.399380865709994,0.046706671997492615,4.723782057699784,0.0467933283189782,-0.08440735,-0.045229245,-0.006306073,-0.08580895,0.53529376,-0.2211612,-0.10120249,-0.26677528,-0.07149958,-0.06973875,192.0,0.0,191.0,1.0,-0.6553738,173.00777,0.0,0.0,13.0,-0.16350046,0.0,14.904736,1.2624559,0.56635475,0.6961012,3.6,,b'NOT_AVAILABLE',73.37625317948009,8.734754824868675,2.0764544452377943e+18,500.394732562741,492.332327922295,508.720709241526,3.6,294.66470916009973,39.783825806853315,,,Petigura,0.03896993030317074,0.05218073667594562,0.10677760903068784,1.2102752035706363,14.797957956154859,6.408171918101974,7.669140393072801,14.312330544914929,24.420045640098746,143.51207132953,480.6740965918496,77.07324364855502
13,Gaia DR2 2076312127203498624,CANDIDATE,,KIC 4764969,0.602277579,0.0139,DR25,Gaia DR2 2076312127203498624,296.32205293174746,0.01854415701397308,39.85604417628695,0.02182849995698616,1.6381498743006604,0.023573369157710567,69.49155,-0.3993407972645208,0.039324767232446024,0.2575192664170975,0.04053224807315758,0.145297,0.20458528,-0.22716995,-0.064884365,0.32998773,-0.12543777,-0.2575034,-0.24446496,-0.079144605,0.057114955,247.0,247.0,246.0,1.0,3.8992465,336.30893,0.0,0.0,16.0,0.09403412,0.0,12.336167,0.68259907,0.26271343,0.41988564,,,b'NOT_AVAILABLE',74.05729023759496,7.652522832314792,2.0763121272034985e+18,600.03317941611,591.599056023813,608.706836555996,,296.32205517152886,39.85604306752342,,, ,0.056352620549228336,0.07545615891541674,0.15440618030488565,0.6071429087725715,12.181761155205368,3.4452900529266817,,,,166.18116604542107,581.7375506881822,81.28986448987122
14,Gaia DR2 2076328963475704576,CONFIRMED,1.0,KIC 4852528,0.9867858340000001,0.0162,DR25,Gaia DR2 2076328963475704576,296.11257590306,0.016787262508343875,39.978745121355075,0.022394920979497173,2.6780149183519466,0.021045896949349593,127.246414,-1.379623132299677,0.03650410591271151,-7.18457374828849,0.045924289322177,-0.01809694,0.21576838,-0.15521197,-0.12585928,0.05659059,-0.11055299,-0.35418066,-0.18864359,-0.063580684,-0.113120876,227.0,0.0,227.0,0.0,-2.0464544,181.02774,0.0,0.0,15.0,0.058573164,0.0,14.755511,1.4733171,0.68465424,0.7886629,-5.9,,b'NOT_AVAILABLE',74.0866875310806,7.852571577412756,2.0763289634757046e+18,369.451407599555,366.579172149942,372.368192807634,-5.9,296.1125836548278,39.97877605493623,,,Petigura,0.03427522745312039,0.0458945295597282,0.09391412322154986,1.4274226167415414,14.661597160652962,6.91772560980985,21.483001325588106,3.7751214268677367,2.4485763854919242,101.4227110046974,355.7336075518938,51.01710791649977
15,Gaia DR2 2101116353607053824,CANDIDATE,0.045,KIC 5008501,0.968026356,0.0207,DR25,Gaia DR2 2101116353607053824,291.0197168247497,0.016982519068609408,40.17758942393415,0.019886669136708706,0.6935490457212601,0.021201330691783482,32.712524,-2.0463373138984453,0.035773424196037136,3.7680797715933863,0.039109974541553585,0.0496081,0.20559926,-0.26209405,-0.048835974,0.25622106,-0.054186676,-0.26491857,-0.14145902,-0.1649679,-0.068838656,212.0,9.0,211.0,1.0,-2.4826431,159.04346,0.0,0.0,15.0,-0.041121427,0.0,14.44308,0.7354803,0.28761864,0.44786167,0.0,,b'NOT_AVAILABLE',72.4400187197148,11.400288700395619,2.1011163536070538e+18,1384.97908242962,1345.16896312103,1427.1707082787,0.0,291.0197283562397,40.17757320025678,,,Petigura,0.06914477370528586,0.09258485199137777,0.18945667995248328,0.6428954565413371,14.25362326847281,3.735864830960061,-6.542915572521947,12.875333954195893,30.644141374194827,426.43183828593425,1347.5488412101558,285.0011581921286
16,Gaia DR2 2073706250289150976,CANDIDATE,1.0,KIC 5033823,0.7417682940000001,0.0186,DR25,Gaia DR2 2073706250289150976,297.27325593365447,0.014591734260779542,40.13671506916018,0.020388490650247528,1.3202138882517125,0.02109157777442119,62.594364,1.1687764413706703,0.030433628699504858,-8.1667131074101,0.03798898062507784,-0.0428709,0.0388058,-0.23420084,0.0024502808,0.3213639,-0.10983075,-0.47816733,-0.3551619,0.05708486,-0.086863324,192.0,0.0,192.0,0.0,-4.440565,113.12102,0.0,0.0,13.0,-0.040592395,0.0,13.447059,0.8336725,0.33781528,0.49585724,,,b'NOT_AVAILABLE',74.66477338756145,7.155662603312676,2.073706250289151e+18,741.474805517159,729.968286305588,753.34318453824,,297.27324935134106,40.13675023139699,,, ,0.0715022955752913,0.09574157377531504,0.19591628987629817,0.7379309497232202,13.251142387797042,4.096577637470801,,,,198.7603008863445,724.7944754588073,94.35249030739553
17,Gaia DR2 2073569356783775488,CANDIDATE,0.999,KIC 5040077,0.8963822690000001,0.0171,DR25,Gaia DR2 2073569356783775488,298.53965146515543,0.01561398803353476,40.18359260378515,0.019345464666684367,1.2347587162460456,0.020050980234355517,61.580967,-0.8831065729549055,0.032680543717839516,-14.215053195551237,0.03715081916781761,0.05436994,0.09515586,-0.070003584,-0.054241896,0.21944098,-0.09126668,-0.28348902,-0.15124428,0.011716098,0.041001607,238.0,0.0,236.0,2.0,-2.8117712,175.12589,0.0,0.0,16.0,0.04104829,0.0,14.59246,0.9622097,0.4014454,0.5607643,15.2,,b'NOT_AVAILABLE',75.19386337418234,6.341523436489975,2.0735693567837755e+18,791.618490314889,779.152974186542,804.4819789668,15.2,298.5396564420707,40.1836538074863,,,Petigura,0.08543891910753226,0.1144027126849857,0.23410263835463843,0.8478069888531002,14.358357040295264,5.099880983657348,62.80785878042809,17.023221010909456,-15.64765453521271,205.6964992997833,778.1928355348639,89.45442452843946
18,Gaia DR2 2101125974333636992,CANDIDATE,1.0,KIC 5095635,0.7544577290000001,0.0158,DR25,Gaia DR2 2101125974333636992,290.6846710954307,0.017054270002613687,40.25538676411894,0.018760594319951706,1.1823999282351796,0.021035368965491488,56.210087,-4.508285203847117,0.03703273308032413,-14.859403355516665,0.0368108733459083,0.14053787,0.21880747,-0.120029554,-0.048310123,0.33962998,-0.016039163,-0.20784275,-0.012436134,-0.1516424,0.00438409,213.0,0.0,213.0,0.0,-2.4860644,160.7407,0.0,0.0,15.0,0.00921477,0.0,14.467351,0.9064827,0.37615395,0.53032875,-17.8,,b'NOT_AVAILABLE',72.3973535036368,11.664411945318053,2.101125974333637e+18,825.808165560674,811.598478376644,840.514996117734,-17.8,290.68469652966814,40.255450742102816,,,Petigura,0.04357588159193948,0.058348105451606964,0.11939791556191419,0.8481345910815962,14.347953044215918,4.882954141864872,65.04091464866143,-21.113699971517242,-5.808630009194003,250.48085930789307,789.4894552934136,170.99039804029582
19,Gaia DR2 2100699398178903808,CANDIDATE,1.0,KIC 5171707,0.813998812,0.0168,DR25,Gaia DR2 2100699398178903808,286.74858248407327,0.025448234254129506,40.36544191670438,0.027358203734171735,0.70884860682436,0.030590288424863388,23.172342,1.9064321068308847,0.05684674947981417,-1.81799485006578,0.05547484615910247,-0.01920006,-0.020760931,-0.012327119,-0.051492088,0.2857289,-0.061388895,-0.18362656,-0.037239622,-0.16075353,-0.05687423,212.0,0.0,212.0,0.0,-1.7764534,172.32692,0.0,0.0,17.0,0.06615888,0.0,15.534945,1.050786,0.44545555,0.60533047,,,b'NOT_AVAILABLE',71.2145029599606,14.437847229270094,2.1006993981789038e+18,1356.32655194029,1301.91369543793,1415.38702017713,,286.74857171108863,40.3654497441817,,, ,0.10561417636244842,0.14141738214931843,0.2893828432331087,0.9093686362222636,15.24556169106865,4.873123215584766,,,,439.94721205463463,1293.4099200408375,351.73891432785825
20,Gaia DR2 2101307290671768704,CONFIRMED,0.0,KIC 5175986,0.8683863540000001,0.0163,DR25,Gaia DR2 2101307290671768704,288.4335976810024,0.028094709903890454,40.38085185628361,0.031790740461138924,1.5166366103279914,0.035329840095827576,42.92792,2.818054628373332,0.05874928905912313,-7.102246849243972,0.06196025160542957,0.0040328256,-0.007964125,-0.045649156,-0.02494881,0.2691315,-0.10441508,-0.1495508,-0.26943603,-0.018297952,0.10034383,234.0,0.0,231.0,3.0,0.2135997,229.8967,0.0,0.0,16.0,0.016153896,0.0,15.904549,1.3780117,0.6317291,0.7462826,,,b'NOT_AVAILABLE',71.7668325930577,13.271421363232,2.1013072906717686e+18,647.424223463596,632.832486674029,662.691968330812,,288.4335817529174,40.3808824354009,,, ,0.03574125913070324,0.047857545976011634,0.09793105001812688,1.3301541575151994,15.806617595001404,6.848603922237237,,,,200.79209324070166,609.5234108126265,151.36407416122762
21,Gaia DR2 2073725663541396992,CANDIDATE,0.969,KIC 5208962,0.876850385,0.0197,DR25,Gaia DR2 2073725663541396992,297.1919473246945,0.021060022599087506,40.38789992030109,0.025251773551917305,0.7665824441828665,0.02627942328671299,29.170444,-2.8371615903278617,0.044775341071645124,-11.42266406818985,0.04692284337049086,-0.15240096,-0.06615349,-0.26603594,0.12361524,0.35459596,0.08822756,-0.40151426,-0.08365553,-0.07796169,-0.16413978,202.0,0.0,202.0,0.0,-0.115372375,194.05803,0.0,0.0,15.0,-0.023966784,0.0,14.873204,0.8566046,0.34554195,0.5110626,,,b'NOT_AVAILABLE',74.8538869132709,7.333843393216447,2.073725663541397e+18,1258.9036736411,1218.25581150691,1302.30486452306,,297.19196336245744,40.38794910121471,,, ,0.1254114354270764,0.16792591203685528,0.34362733307018933,0.6886786640739846,14.529576898192017,4.373240773222438,,,,338.05088809878066,1248.8755575880916,166.51892047548907
22,Gaia DR2 2073583104995090304,CANDIDATE,,KIC 5215508,0.8867443000000002,,DR25,Gaia DR2 2073583104995090304,298.4999888913892,0.03759712961016604,40.333695886027954,0.03886314318192436,2.4207326190199563,0.04293822368633058,56.3771,7.256168625448257,0.06800644989363284,5.0050137587819705,0.07068581406930013,0.30176017,0.4499948,-0.08551169,-0.13049978,0.31412104,-0.1727246,-0.46851745,-0.20028229,-0.06688233,0.20700845,132.0,132.0,130.0,2.0,4.146971,201.78372,0.0,0.0,11.0,0.27824962,0.0,11.200876,0.6366625,0.25008774,0.38657475,12.73,,b'NOT_AVAILABLE',75.30868628131488,6.443632613066153,2.0735831049950904e+18,408.435846302886,401.340624223358,415.781807195931,,298.4999479070963,40.33367433665593,12.73,,LAMOST,0.04088243858691409,0.05474158526787796,0.1120178817281446,0.581920897947454,11.08885835423377,3.1452569816156952,-0.6174795219265751,29.235632357588035,1.4294569563326236,104.10446475784366,397.06802355713245,46.360217555389056
23,Gaia DR2 2103579397088495616,CONFIRMED,0.146,KIC 5340878,0.539915033,0.0121,DR25,Gaia DR2 2103579397088495616,283.587545860333,0.014624856730795522,40.57490181049235,0.014987820218898794,2.1144228426084815,0.01685584785763717,125.4415,-11.441688621850371,0.03167467117156671,-8.623993706629083,0.030518694693713686,-0.06875923,-0.17628844,-0.00762737,0.054781433,0.24081214,0.0043261196,-0.22179629,-0.10521153,-0.062459435,0.062139492,239.0,0.0,239.0,0.0,-4.487027,149.23988,0.0,0.0,17.0,0.07483835,0.0,14.312222,1.0803432,0.46765327,0.61269,-10.9,,b'NOT_AVAILABLE',70.45589963278766,16.73831949390687,2.1035793970884956e+18,466.585897855286,462.917258454521,470.312095566987,-10.9,283.58761071774137,40.57493894155822,,,Petigura,0.029117645928479183,0.03898852789823363,0.07978234984403297,1.0413547185617273,14.232439177255577,5.967563484645755,31.860456431913,-11.308671791340965,20.100124638766115,151.510906800304,426.8094155596096,136.20787783987652
24,Gaia DR2 2076565908231148928,CONFIRMED,0.992,KIC 5371777,0.9916596459999999,0.0205,DR25,Gaia DR2 2076565908231148928,294.44182357602625,0.020489429138635357,40.57161142906664,0.025277121146794593,0.6331579392080406,0.02728247391484773,23.207497,-3.4014516305323,0.042022930101822877,-8.86013532014437,0.04562551067643926,0.17668921,0.22496971,-0.16859019,-0.18149799,0.4183396,-0.24686256,-0.19989511,-0.28203288,-0.18810192,0.056854565,211.0,0.0,210.0,1.0,-1.6097587,173.50471,0.0,0.0,15.0,0.06267516,0.0,14.965105,0.8765907,0.35698605,0.5196047,,,b'NOT_AVAILABLE',73.99889417005245,9.255680501379342,2.076565908231149e+18,1513.14014032533,1452.66372272751,1578.76781579887,,294.4418428562654,40.57164957686989,,, ,0.1046336742518105,0.14010448982317425,0.2866962674499608,0.7364862389365914,14.678408789312735,4.065709295194338,,,,429.6983012812542,1498.4274766837393,254.02891139191627
25,Gaia DR2 2100628067363183616,CANDIDATE,,KIC 5436161,0.644322147,0.0124,DR25,Gaia DR2 2100628067363183616,287.75928957262914,0.017482619228730196,40.657014625446294,0.0195614234402572,1.1603166340395608,0.021054270848727612,55.11075,19.942352365745087,0.03832869294189509,-8.723681358432263,0.04572845574110468,-0.030711874,0.0015895319,-0.022114642,-0.10808896,0.054657564,-0.108617656,-0.028102204,-0.110112384,-0.16976972,-0.014480419,240.0,0.0,239.0,1.0,-2.7275145,179.25671,0.0,0.0,16.0,0.021172797,0.0,14.982982,1.1275558,0.48359585,0.64396,,,b'NOT_AVAILABLE',71.80917861038611,13.852222890625837,2.1006280673631836e+18,841.098542608413,826.350259856679,856.37294749387,,287.75917639004086,40.65705218568578,,, ,0.05089207557439053,0.06814448919410891,0.13944428707383005,1.0594113579738598,14.8435373947499,5.358748233179346,,,,261.22461471268485,794.9486143994409,206.33894552213718
26,Gaia DR2 2101190364483914496,CANDIDATE,,KIC 5444276,0.7089654609999999,0.0164,DR25,Gaia DR2 2101190364483914496,290.48554008563264,0.02133474654123156,40.63070654724718,0.024397740313313588,1.555961931073415,0.026996299987845765,57.63612,0.9979137541214418,0.04844069615074655,-1.3099325255298364,0.04540554733969279,-0.089446895,-0.0913108,-0.066448316,-0.033589583,0.44063252,-0.078934535,-0.3625576,-0.08691362,-0.2677015,-0.1548693,226.0,199.0,216.0,10.0,10.564078,509.71497,0.0,0.5369342150523485,15.0,-0.05804158,7.0,12.699866,0.6547117,0.2519722,0.40273952,-4.849798642229752,11.726865379611848,b'NOT_AVAILABLE',72.67566569792615,11.963779713651357,2.1011903644839145e+18,631.190465620546,620.532908169431,642.21368724031,,290.4855344242201,40.63071218723362,-15.25,-4.849798642229752,Gaia,0.03401621090530897,0.04554770640220871,0.09320441788054659,0.609164016925428,12.606661876980294,3.69906509822272,12.14342492198098,7.914573940015069,1.874759731709323,187.2231677393387,600.2066349432689,133.2251759964327
28,Gaia DR2 2103628462794226304,CONFIRMED,1.0,KIC 5513012,0.679336747,0.0148,DR25,Gaia DR2 2103628462794226304,283.92002364626416,0.015484143263340027,40.74004189952526,0.01735599610540577,1.7282191558575821,0.020462454250181138,84.45806,-2.4084043662043944,0.03302170737174604,-13.026328707456406,0.03162947193257457,-0.13940321,-0.115234174,-0.042535976,0.0005027192,0.3233357,-0.15033083,-0.20864694,-0.41328624,0.023059344,0.046789765,213.0,0.0,212.0,1.0,-2.4956644,159.69835,0.0,0.0,14.0,-0.06204021,0.0,14.12226,0.9606447,0.40444565,0.5561991,-11.6,,b'NOT_AVAILABLE',70.71354134494312,16.565232072801418,2.1036284627942262e+18,569.185069172663,562.581892544885,575.942249422418,-11.6,283.92003733218587,40.74009798510638,,,Petigura,0.03177300625474556,0.0425440553751043,0.08705803713800284,0.918100666609759,14.035202056550961,5.345993551484153,41.72798517992785,-8.098467469751142,-2.9075875054279763,183.18437718576618,523.4892122817638,164.9714328933727
29,Gaia DR2 2103829913941569664,CANDIDATE,1.0,KIC 5773121,0.524175803,0.0123,DR25,Gaia DR2 2103829913941569664,285.3314902598573,0.019635030197208164,41.06384347677306,0.02489404797236546,1.3726143861259936,0.025217741106094396,54.430504,-8.98736294703122,0.043735147021912085,-13.246351998074434,0.042317131982242115,-0.1486006,-0.18825953,-0.31433642,0.04698653,0.48441032,0.0175433,-0.3009618,-0.010055136,-0.13521735,-0.01044317,239.0,0.0,239.0,0.0,-1.1061715,210.25494,0.0,0.0,15.0,-0.02805937,0.0,15.033108,1.1165247,0.48358154,0.63294315,-10.3,,b'NOT_AVAILABLE',71.44488244080571,15.699560785614713,2.1038299139415695e+18,713.733156641221,701.016365685957,726.911195449261,-10.3,285.33154158180554,41.06390050966611,,,Petigura,0.04311597462861871,0.05773229002772045,0.11813777048241526,1.0587924063223773,14.914969987085945,5.765428395180356,58.32227101319798,-17.24774941809699,15.17964926461811,223.18376234030663,664.8998320318694,197.1369887967615
30,Gaia DR2 2101414149458832256,CANDIDATE,0.885,KIC 5785279,0.909127736,0.0177,DR25,Gaia DR2 2101414149458832256,290.0123886203751,0.02077295695754678,41.089938476775366,0.022890424377772847,1.2849161211978768,0.023633646378860805,54.368088,-7.138025231986992,0.044124945713037045,-11.699340060925671,0.04532875019337048,0.0075368388,0.13077219,-0.23822874,-0.22263995,0.18833038,-0.24454243,-0.2125927,-0.19029868,-0.1760557,0.029670151,228.0,0.0,226.0,2.0,-1.57724,188.87022,0.0,0.0,17.0,0.0451804,0.0,15.175011,1.0813065,0.4640112,0.61729527,,,b'NOT_AVAILABLE',72.94275374898999,12.484172778940273,2.1014141494588324e+18,761.393249523176,747.830062571447,775.448294031843,,290.01242939794093,41.08998884892679,,, ,0.03760157764276941,0.05034851246366824,0.1030283227411882,1.030957945055863,15.071982358411155,5.766965570847752,,,,222.88727360674648,726.4349705202641,168.23659920306142
31,Gaia DR2 2076863875880496256,CANDIDATE,0.997,KIC 5897826,0.875197345,0.0189,DR25,Gaia DR2 2076863875880496256,297.47586696402584,0.012603706935758786,41.11427402089057,0.014069177116365303,1.0509405390291864,0.015889018828677562,66.14257,4.696073142223343,0.02716423560511659,-2.6540008997269657,0.026898344150711007,0.027450396,0.108457334,-0.19800794,-0.075512156,0.34276995,-0.11356417,-0.30553672,-0.20161854,-0.23023656,-0.10503422,227.0,0.0,224.0,3.0,0.14531714,221.3832,0.0,0.0,16.0,-0.05075075,0.0,13.087585,0.8911724,0.36762238,0.52355003,-59.94,,b'NOT_AVAILABLE',75.59776559373704,7.506332143370379,2.076863875880496e+18,926.290018069731,912.750405069969,940.229950685725,,297.4758401267307,41.11428544783577,-59.94,,LAMOST,0.08901889668262686,0.11919630265803736,0.24391177691039762,0.7719761063995798,12.843673672308352,3.253850529159381,-2.9838203189565395,-42.21615391640015,-24.702952711840165,234.64322071100156,913.7274591111825,124.30367115616195
32,Gaia DR2 2103845032226500352,CANDIDATE,1.0,KIC 5942808,0.626281766,0.0133,DR25,Gaia DR2 2103845032226500352,285.21667669283033,0.02310393460243878,41.282444913588535,0.028139127715314686,1.3484177095010366,0.028139038441763763,47.919823,-2.0086352092963526,0.05228068713920667,-1.7121650189431072,0.055333457264438266,-0.013535986,-0.1326684,-0.18478912,-0.06770167,0.2366848,-0.10200891,-0.26719826,-0.07384015,-0.04515747,0.1009364,234.0,0.0,233.0,1.0,-0.7180899,212.37051,0.0,0.0,17.0,0.085486084,0.0,15.606994,1.3100109,0.5885515,0.7214594,-66.4,,b'NOT_AVAILABLE',71.62045252230753,15.862994612935376,2.1038450322265004e+18,726.34610308358,711.68487367736,741.612674424273,-66.4,285.21668820138535,41.28245228540957,,,Petigura,0.04372744454562043,0.05855104824658575,0.11981319805499999,1.2514598617875938,15.487180477176933,6.301276574701575,-1.5681011565490877,-52.07469467034389,-6.828199757326217,224.93221780621153,676.9781430301796,202.71018735254876
33,Gaia DR2 2102202018257966720,CANDIDATE,,KIC 5951140,0.52740121,0.0097,DR25,Gaia DR2 2102202018257966720,288.8885042149372,0.020049574729583335,41.24682566176009,0.02179311681552945,4.980025052336957,0.023657086569686403,210.5088,2.810085671796006,0.04209341180417636,19.84766710716901,0.04453478189467121,-0.024913073,-0.076007344,-0.19922656,0.0031633435,0.26352268,-0.03238775,-0.225645,-0.1142541,-0.06701902,0.05725754,232.0,0.0,231.0,1.0,6.3621216,389.081,0.159661957227249,5.369565535888486,16.0,0.14136554,0.0,14.356377,2.1450996,1.1038208,1.0412788,,,b'NOT_AVAILABLE',72.72321968708025,13.31759154231107,2.1022020182579666e+18,199.647606053815,198.701982904043,200.602111016538,,288.88848812324284,41.2467402065256,,, ,0.02044198973901582,0.027371824260542185,0.05601105188490336,2.117727815632036,14.300365596064315,7.85505611295963,,,,58.032096155850155,186.5859654252212,46.25449092170397
34,Gaia DR2 2076692386427776768,CANDIDATE,0.998,KIC 5972334,0.708621057,0.0149,DR25,Gaia DR2 2076692386427776768,295.28723175634036,0.02123061980950162,41.22200333457403,0.02772332156750892,1.1183162883174835,0.027166013113362746,41.166008,5.351674079110785,0.046481501450142584,10.157100098871645,0.04949265945521402,0.038366392,-0.033519115,-0.18514232,-0.122629546,0.37111428,-0.17278588,-0.32884896,-0.118903026,-0.1849626,-0.050177407,200.0,0.0,199.0,1.0,-3.6513648,130.08722,0.0,0.0,15.0,0.0016775025,0.0,15.0646715,1.0314198,0.40919876,0.622221,-62.8,,b'NOT_AVAILABLE',74.88507172838223,8.999143970180423,2.0766923864277768e+18,872.34346567702,851.987341353644,893.677720819983,-62.8,295.2872011220916,41.22195960261122,,,Petigura,0.062372455130684235,0.08351671741998619,0.17090052705807482,0.9479030366083341,14.893770989360382,5.361233001159501,-52.07396842507905,-35.025882321122666,-2.0887121837841645,230.2981974992794,852.6400639588555,139.8707269773014
35,Gaia DR2 2076790552200353536,CONFIRMED,1.0,KIC 5980208,0.7891608840000001,0.0142,DR25,Gaia DR2 2076790552200353536,297.07379282893095,0.019805799970555243,41.22446132969848,0.02188808151052719,3.1042372438636616,0.02525804361335174,122.90094,4.160089283142292,0.04163152605632766,-2.905686336237343,0.040960330598391985,0.053650647,0.07875493,-0.041558787,-0.09479784,0.23307925,-0.14430505,-0.2529401,-0.31527558,-0.18846263,0.050390355,230.0,0.0,230.0,0.0,-2.0677435,183.34294,0.0,0.0,15.0,-0.043896683,0.0,15.03184,1.6397829,0.7850323,0.85475063,,,b'NOT_AVAILABLE',75.54374729166742,7.8239528689870115,2.0767905522003535e+18,319.197006115137,316.624627191632,321.810768028479,,297.0737690146799,41.224473840289974,,, ,0.03335733138184716,0.04466546672029335,0.09139908798626123,1.59511743885832,14.940441236415595,7.511547231753095,,,,79.67068862084214,309.03704650469143,43.852883269203105
36,Gaia DR2 2102218614011929472,CANDIDATE,0.0,KIC 6114140,0.933745798,0.0195,DR25,Gaia DR2 2102218614011929472,288.7708673539575,0.021079814268007303,41.41251578393523,0.023601390012518784,0.571912462511533,0.025601092134328155,22.339378,-2.974107561775056,0.04513203728384917,-10.30158570429401,0.04843443947603924,0.039698727,0.13213362,-0.15041481,-0.052898727,0.20270713,-0.08983089,-0.23095596,-0.2179458,-0.076275855,0.0707494,256.0,0.0,253.0,3.0,-2.220334,201.18416,0.0,0.0,16.0,0.06206966,0.0,15.433739,0.8128109,0.32392216,0.48888874,,,b'NOT_AVAILABLE',72.84052812029259,13.46670035510571,2.1022186140119296e+18,1664.74951772975,1596.25010009095,1739.25959068321,,288.7708844283101,41.41256013798352,,, ,0.054667991697882445,0.0732004408834646,0.14979029725219792,0.7396104569436839,15.283948411243896,4.326994219738623,,,,501.6858452110828,1624.7532087302884,407.1955263607776
37,Gaia DR2 2077413734773457536,CONFIRMED,1.0,KIC 6129524,0.88184263,0.0171,DR25,Gaia DR2 2077413734773457536,293.6704404213773,0.03722953489373392,41.41021053843821,0.05041176411877536,1.0033123583379535,0.046045743666049084,21.78947,-1.5605135190119148,0.08271329535773024,-10.173389683388788,0.0984346250509229,0.0743835,0.006408117,-0.23685063,-0.11723903,0.218903,-0.11709343,-0.34211996,-0.00502879,-0.07454349,-0.03148952,185.0,0.0,183.0,2.0,3.184578,244.27689,0.21043469313463403,3.193343914045634,16.0,0.020312512,0.0,15.852623,1.1491985,0.49451065,0.6546879,,,b'NOT_AVAILABLE',74.47827929522533,10.160651248859356,2.0774137347734574e+18,971.324821683665,929.384928135176,1017.15225071606,,293.67044937996803,41.41025434053232,,, ,0.05213868280668476,0.06981369627815089,0.14285999089031626,1.0793848358263414,15.709762994949527,5.915800550641732,,,,262.53712544735384,945.2869362334236,175.82639067018317
